Crash ID,State,YYYYMM,Day of week,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Road User,Gender,Age,Speed,Driving experience,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Age Group,Time of day
20151122,NSW,201510,Friday,4:30:00,Multiple,No,No,Yes,Car driver,Female,49,67,13,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,National or State Highway,No,No,40_to_64,Night
20152215,Vic,201510,Thursday,0:05:00,Single,No,No,No,Car passenger,Male,45,20,11,Inner Regional Australia,Hume,Wangaratta (RC),National or State Highway,No,No,40_to_64,Night
20153059,Qld,201510,Tuesday,23:00:00,Multiple,No,No,Yes,Car driver,Male,48,77,14,,,,,No,No,40_to_64,Night
20151089,NSW,201510,Tuesday,0:30:00,Single,No,No,No,Car driver,Male,54,66,27,Outer Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Local Road,No,No,40_to_64,Night
20153159,Qld,201510,Sunday,9:00:00,Single,No,No,No,Car driver,Male,75,74,43,,,,,No,No,75_or_older,Day
20154069,SA,201510,Sunday,17:40:00,Single,No,No,No,Car passenger,Female,88,0,43,Major Cities of Australia,Adelaide - North,Tea Tree Gully (C),Sub-Arterial Road,No,No,75_or_older,Day
20157003,NT,201510,Saturday,7:00:00,Single,No,No,No,Car passenger,Male,24,0,7,Very Remote Australia,Northern Territory - Outback,Roper Gulf (R),Sub-Arterial Road,No,No,17_to_25,Day
20154053,SA,201510,Saturday,12:40:00,Multiple,No,No,No,Motorcycle rider,Male,18,77,2,Inner Regional Australia,Adelaide - Central and Hills,Adelaide Hills (DC),Arterial Road,No,No,17_to_25,Day
20156003,Tas,201510,Sunday,12:40:00,Single,No,No,No,Motorcycle rider,Male,18,95,2,Outer Regional Australia,South East,Central Highlands (M) (Tas.),Arterial Road,No,No,17_to_25,Day
20154083,SA,201510,Saturday,9:00:00,Single,No,No,No,Motorcycle rider,Male,22,128,6,Inner Regional Australia,Adelaide - Central and Hills,Adelaide Hills (DC),Sub-Arterial Road,No,No,17_to_25,Day
20157023,NT,201510,Saturday,15:45:00,Single,No,No,No,Car passenger,Male,32,20,13,Remote Australia,Northern Territory - Outback,Katherine (T),National or State Highway,No,No,26_to_39,Day
20157023,NT,201510,Saturday,15:45:00,Single,No,No,No,Car passenger,Male,32,20,11,Remote Australia,Northern Territory - Outback,Katherine (T),National or State Highway,No,No,26_to_39,Day
20154075,SA,201510,Sunday,13:37:00,Single,No,No,No,Car passenger,Female,36,0,13,Outer Regional Australia,South Australia - Outback,Franklin Harbour (DC),Arterial Road,No,No,26_to_39,Day
20154060,SA,201510,Sunday,10:20:00,Single,No,No,No,Car driver,Male,35,132,12,Outer Regional Australia,South Australia - South East,Mid Murray (DC),National or State Highway,No,No,26_to_39,Day
20154027,SA,201510,Sunday,11:55:00,Single,No,No,No,Car driver,Male,29,47,7,Remote Australia,South Australia - South East,Kangaroo Island (DC),Local Road,No,No,26_to_39,Day
20152008,Vic,201510,Saturday,12:47:00,Multiple,No,No,No,Car driver,Male,39,62,15,Major Cities of Australia,Melbourne - North East,Whittlesea (C),Sub-Arterial Road,No,No,26_to_39,Day
20152114,Vic,201510,Sunday,12:05:00,Single,No,No,No,Motorcycle rider,Male,47,65,15,Inner Regional Australia,Hume,Murrindindi (S),Arterial Road,No,No,40_to_64,Day
20153165,Qld,201510,Saturday,14:00:00,Single,No,No,No,Motorcycle rider,Male,55,95,30,,,,,No,No,40_to_64,Day
20151126,NSW,201510,Saturday,16:20:00,Single,No,No,Yes,Car driver,Male,46,129,12,Inner Regional Australia,Hunter Valley exc Newcastle,Singleton,National or State Highway,No,No,40_to_64,Day
20151268,NSW,201510,Saturday,10:00:00,Single,No,No,No,Pedal cyclist,Male,41,30,14,Major Cities of Australia,Sydney - City and Inner South,Sydney,Collector Road,No,No,40_to_64,Day
20151022,NSW,201510,Saturday,16:45:00,Single,No,No,No,Motorcycle rider,Male,52,55,29,Outer Regional Australia,Riverina,Snowy Valleys,Arterial Road,No,No,40_to_64,Day
20151133,NSW,201510,Sunday,11:30:00,Single,No,No,No,Motorcycle rider,Male,50,87,14,Inner Regional Australia,Capital Region,Goulburn Mulwaree,Sub-Arterial Road,No,No,40_to_64,Day
20154056,SA,201510,Saturday,9:53:00,Multiple,No,No,No,Pedal cyclist,Male,59,30,26,Inner Regional Australia,Barossa - Yorke - Mid North,Barossa (DC),Local Road,No,No,40_to_64,Day
20154042,SA,201510,Sunday,13:50:00,Single,No,No,No,Motorcycle rider,Male,53,40,26,Outer Regional Australia,Barossa - Yorke - Mid North,Orroroo/Carrieton (DC),Arterial Road,No,No,40_to_64,Day
20151257,NSW,201510,Saturday,14:20:00,Multiple,No,No,Yes,Car driver,Male,63,168,28,Inner Regional Australia,Richmond - Tweed,Richmond Valley,National or State Highway,No,No,40_to_64,Day
20151159,NSW,201510,Saturday,14:10:00,Multiple,No,No,No,Motorcycle rider,Female,46,140,15,Outer Regional Australia,Mid North Coast,Nambucca,Arterial Road,No,No,40_to_64,Day
20153122,Qld,201510,Saturday,12:00:00,Multiple,No,No,No,Car driver,Female,68,104,29,,,,,No,No,65_to_74,Day
20153143,Qld,201510,Saturday,13:00:00,Single,No,No,No,Car driver,Male,71,111,42,,,,,No,No,65_to_74,Day
20151159,NSW,201510,Saturday,14:10:00,Multiple,No,No,No,Car driver,Male,67,71,29,Outer Regional Australia,Mid North Coast,Nambucca,Arterial Road,No,No,65_to_74,Day
20151159,NSW,201510,Saturday,14:10:00,Multiple,No,No,No,Car passenger,Female,72,0,44,Outer Regional Australia,Mid North Coast,Nambucca,Arterial Road,No,No,65_to_74,Day
20153168,Qld,201510,Sunday,17:00:00,Single,No,No,No,Motorcycle rider,Male,67,78,29,,,,,No,No,65_to_74,Day
20152120,Vic,201510,Saturday,8:10:00,Multiple,No,Yes,No,Car driver,Male,31,102,13,Outer Regional Australia,North West,Horsham (RC),National or State Highway,No,No,26_to_39,Day
20153122,Qld,201510,Saturday,12:00:00,Multiple,No,No,No,Car passenger,Male,68,0,29,,,,,No,No,65_to_74,Day
20152214,Vic,201510,Monday,14:55:00,Single,No,No,No,Car passenger,Male,79,0,45,Outer Regional Australia,North West,Horsham (RC),Local Road,No,No,75_or_older,Day
20154049,SA,201510,Friday,14:20:00,Multiple,No,No,No,Car driver,Female,82,62,41,Major Cities of Australia,Adelaide - Central and Hills,Norwood Payneham St Peters (C),Arterial Road,No,No,75_or_older,Day
20154093,SA,201510,Tuesday,14:07:00,Single,No,No,No,Car driver,Male,82,89,43,Major Cities of Australia,Adelaide - Central and Hills,Unley (C),Local Road,No,No,75_or_older,Day
20152082,Vic,201510,Thursday,15:30:00,Multiple,No,No,No,Car driver,Male,84,144,41,Major Cities of Australia,Mornington Peninsula,Mornington Peninsula (S),Arterial Road,No,No,75_or_older,Day
20152053,Vic,201510,Monday,10:55:00,Multiple,No,No,Yes,Car driver,Male,80,117,45,Inner Regional Australia,Shepparton,Greater Shepparton (C),Arterial Road,No,No,75_or_older,Day
20155076,WA,201510,Monday,13:23:00,Multiple,No,No,No,Car passenger,Female,91,0,64,Major Cities of Australia,Perth - South West,Rockingham (C),Arterial Road,No,No,75_or_older,Day
20153191,Qld,201510,Friday,9:00:00,Multiple,No,No,Yes,Car driver,Male,82,65,42,,,,,No,No,75_or_older,Day
20152067,Vic,201510,Friday,12:27:00,Multiple,No,No,Yes,Car driver,Female,92,73,64,Inner Regional Australia,Shepparton,Moira (S),Sub-Arterial Road,No,No,75_or_older,Day
20151117,NSW,201510,Monday,8:50:00,Multiple,No,Yes,No,Car driver,Male,77,106,43,Outer Regional Australia,Capital Region,Snowy Monaro Regional,Sub-Arterial Road,No,No,75_or_older,Day
20153007,Qld,201510,Thursday,12:00:00,Multiple,No,No,No,Car driver,Female,20,47,3,,,,,No,No,17_to_25,Day
20154041,SA,201510,Tuesday,12:30:00,Multiple,No,No,Yes,Car driver,Male,17,120,4,Outer Regional Australia,South Australia - South East,Loxton Waikerie (DC),National or State Highway,No,No,17_to_25,Day
20151147,NSW,201510,Wednesday,14:45:00,Single,No,No,No,Car driver,Female,24,42,7,Outer Regional Australia,Riverina,Carrathool,Sub-Arterial Road,No,No,17_to_25,Day
20151042,NSW,201510,Friday,8:30:00,Multiple,No,No,No,Motorcycle rider,Male,25,31,6,Major Cities of Australia,Sydney - Eastern Suburbs,Sydney,Local Road,No,No,17_to_25,Day
20153063,Qld,201510,Sunday,0:00:00,Single,No,No,No,Car driver,Female,38,58,12,,,,,No,No,26_to_39,Night
20152064,Vic,201510,Thursday,15:00:00,Multiple,No,No,No,Car driver,Female,35,103,14,Major Cities of Australia,Melbourne - South East,Cardinia (S),Sub-Arterial Road,No,No,26_to_39,Day
20156024,Tas,201510,Monday,12:38:00,Single,No,No,No,Car passenger,Female,26,0,6,Outer Regional Australia,Launceston and North East,Break O'Day (M),Arterial Road,No,No,26_to_39,Day
20151321,NSW,201510,Wednesday,15:00:00,Multiple,Yes,No,No,Car driver,Female,36,110,13,Outer Regional Australia,Far West and Orana,Dubbo Regional,National or State Highway,No,No,26_to_39,Day
20151228,NSW,201510,Sunday,0:26:00,Single,No,No,Yes,Pedestrian,Male,36,20,13,Outer Regional Australia,New England and North West,Armidale Regional,National or State Highway,No,No,26_to_39,Night
20151064,NSW,201510,Saturday,23:45:00,Multiple,No,No,No,Motorcycle rider,Male,51,9,28,Inner Regional Australia,New England and North West,Tamworth Regional,Local Road,No,No,40_to_64,Night
20155130,WA,201510,Monday,14:20:00,Multiple,No,No,Yes,Car driver,Male,32,156,11,Major Cities of Australia,Perth - North East,Swan (C),National or State Highway,No,No,26_to_39,Day
20152138,Vic,201510,Wednesday,12:40:00,Multiple,No,Yes,No,Car driver,Female,26,121,7,Inner Regional Australia,North West,Northern Grampians (S),National or State Highway,No,No,26_to_39,Day
20155137,WA,201510,Thursday,16:41:00,Multiple,No,No,No,Motorcycle rider,Male,34,49,14,Major Cities of Australia,Perth - South East,Gosnells (C),Local Road,No,No,26_to_39,Day
20152203,Vic,201510,Friday,7:47:00,Single,No,No,No,Car driver,Male,28,73,7,Major Cities of Australia,Melbourne - North West,Hume (C),National or State Highway,No,No,26_to_39,Day
20152043,Vic,201510,Monday,12:30:00,Multiple,No,No,Yes,Car driver,Male,61,58,27,Inner Regional Australia,Shepparton,Moira (S),Arterial Road,No,No,40_to_64,Day
20154082,SA,201510,Friday,14:15:00,Single,No,No,No,Car driver,Female,45,59,11,Major Cities of Australia,Adelaide - West,Charles Sturt (C),Sub-Arterial Road,No,No,40_to_64,Day
20153131,Qld,201510,Tuesday,13:00:00,Multiple,No,No,No,Car driver,Male,46,91,15,,,,,No,No,40_to_64,Day
20154031,SA,201510,Wednesday,16:20:00,Multiple,No,No,Yes,Pedal cyclist,Female,42,30,11,Inner Regional Australia,South Australia - South East,Murray Bridge (RC),Collector Road,No,No,40_to_64,Day
20152050,Vic,201510,Thursday,15:36:00,Multiple,No,No,No,Car driver,Male,52,79,27,Major Cities of Australia,Melbourne - Inner East,Boroondara (C),Sub-Arterial Road,No,No,40_to_64,Day
20152123,Vic,201510,Thursday,13:26:00,Multiple,No,Yes,No,Car passenger,Female,63,0,27,Major Cities of Australia,Melbourne - West,Wyndham (C),Local Road,No,No,40_to_64,Day
20152020,Vic,201510,Thursday,7:25:00,Multiple,No,No,No,Motorcycle rider,Male,50,83,12,Major Cities of Australia,Melbourne - South East,Greater Dandenong (C),Sub-Arterial Road,No,No,40_to_64,Day
20152142,Vic,201510,Friday,17:34:00,Multiple,Yes,No,No,Car driver,Male,54,13,29,Major Cities of Australia,Melbourne - Outer East,Yarra Ranges (S),Arterial Road,No,No,40_to_64,Day
20156026,Tas,201510,Monday,14:13:00,Multiple,No,Yes,No,Car driver,Male,40,160,13,Outer Regional Australia,West and North West,Circular Head (M),National or State Highway,No,No,40_to_64,Day
20151047,NSW,201510,Sunday,23:23:00,Single,No,No,No,Pedestrian,Female,40,0,13,Major Cities of Australia,Sydney - Eastern Suburbs,Sydney,Arterial Road,No,No,40_to_64,Night
20152063,Vic,201510,Wednesday,7:00:00,Multiple,No,No,No,Motorcycle rider,Female,53,132,28,Outer Regional Australia,Latrobe - Gippsland,East Gippsland (S),National or State Highway,No,No,40_to_64,Day
20152115,Vic,201510,Monday,13:11:00,Single,No,No,No,Motorcycle rider,Male,52,80,29,Inner Regional Australia,Shepparton,Greater Shepparton (C),Local Road,No,No,40_to_64,Day
20152027,Vic,201510,Tuesday,12:20:00,Multiple,No,No,No,Car passenger,Female,45,0,11,Inner Regional Australia,Latrobe - Gippsland,Latrobe (C) (Vic.),Local Road,No,No,40_to_64,Day
20152179,Vic,201510,Thursday,10:30:00,Multiple,No,No,No,Pedal cyclist,Male,60,30,29,Major Cities of Australia,Melbourne - North West,Hume (C),Sub-Arterial Road,No,No,40_to_64,Day
20151055,NSW,201510,Friday,10:20:00,Multiple,No,No,No,Motorcycle rider,Male,49,125,12,Major Cities of Australia,Sydney - North Sydney and Hornsby,Hornsby,Local Road,No,No,40_to_64,Day
20153126,Qld,201510,Friday,10:00:00,Single,No,No,No,Car driver,Male,41,109,15,,,,,No,No,40_to_64,Day
20153087,Qld,201510,Thursday,14:00:00,Multiple,No,Yes,No,Car driver,Male,44,141,12,,,,,No,No,40_to_64,Day
20155008,WA,201510,Monday,13:20:00,Multiple,No,Yes,Yes,Car driver,Male,64,84,30,,,,,No,No,40_to_64,Day
20153075,Qld,201510,Thursday,16:00:00,Single,No,No,No,Motorcycle rider,Male,42,87,14,,,,,No,No,40_to_64,Day
20155086,WA,201510,Monday,16:10:00,Multiple,No,No,No,Car driver,Male,40,128,14,,,,,No,No,40_to_64,Day
20156010,Tas,201510,Monday,9:53:00,Single,No,No,No,Car driver,Male,63,89,29,Inner Regional Australia,Hobart,Brighton (M),Collector Road,No,No,40_to_64,Day
20156032,Tas,201510,Tuesday,16:15:00,Multiple,No,No,No,Car driver,Female,71,146,44,Outer Regional Australia,South East,Huon Valley (M),National or State Highway,No,No,65_to_74,Day
20152069,Vic,201510,Wednesday,16:19:00,Multiple,Yes,No,No,Car driver,Male,72,116,42,Major Cities of Australia,Melbourne - North West,Melton (C),Collector Road,No,No,65_to_74,Day
20151117,NSW,201510,Monday,8:50:00,Multiple,No,Yes,No,Car passenger,Female,73,0,44,Outer Regional Australia,Capital Region,Snowy Monaro Regional,Sub-Arterial Road,No,No,65_to_74,Day
20151107,NSW,201510,Tuesday,8:50:00,Single,No,No,No,Motorcycle rider,Male,65,89,27,Outer Regional Australia,Mid North Coast,Nambucca,Local Road,No,No,65_to_74,Day
20151079,NSW,201510,Thursday,10:20:00,Single,No,No,No,Car driver,Male,66,136,28,Inner Regional Australia,Capital Region,Queanbeyan-Palerang Regional,Arterial Road,No,No,65_to_74,Day
20155008,WA,201510,Monday,13:20:00,Multiple,No,Yes,Yes,Car passenger,Female,70,0,29,,,,,No,No,65_to_74,Day
20151195,NSW,201510,Saturday,13:10:00,Single,No,No,No,Pedestrian,Male,60,0,30,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Local Road,No,No,40_to_64,Day
20153041,Qld,201510,Friday,11:00:00,Single,No,No,Yes,Pedestrian,Male,86,0,44,,,,,No,No,75_or_older,Day
20154032,SA,201510,Monday,16:06:00,Single,No,No,No,Pedestrian,Female,62,0,29,Major Cities of Australia,Adelaide - North,Tea Tree Gully (C),Local Road,No,No,40_to_64,Day
20155029,WA,201510,Friday,17:32:00,Single,No,No,No,Pedestrian,Male,61,20,28,Major Cities of Australia,Perth - North East,Swan (C),National or State Highway,No,No,40_to_64,Day
20154071,SA,201510,Monday,15:55:00,Single,No,No,No,Pedestrian,Male,68,0,29,Outer Regional Australia,South Australia - South East,Wattle Range (DC),Local Road,No,No,65_to_74,Day
20151001,NSW,201510,Monday,9:00:00,Single,No,No,No,Pedestrian,Female,68,0,27,Major Cities of Australia,Sydney - Sutherland,Sutherland,Local Road,No,No,65_to_74,Day
20153055,Qld,201510,Friday,18:00:00,Single,No,No,No,Pedestrian,Male,80,0,42,,,,,No,No,75_or_older,Night
20151291,NSW,201510,Thursday,20:05:00,Multiple,No,No,No,Pedal cyclist,Male,54,30,28,Major Cities of Australia,Illawarra,Wollongong,Arterial Road,No,No,40_to_64,Night
20151315,NSW,201510,Wednesday,23:05:00,Single,No,No,No,Car driver,Female,25,91,6,Major Cities of Australia,Central Coast,Central Coast,Arterial Road,No,No,17_to_25,Night
20152165,Vic,201510,Wednesday,21:00:00,Single,No,No,No,Pedestrian,Female,16,20,4,Major Cities of Australia,Melbourne - South East,Greater Dandenong (C),National or State Highway,No,No,0_to_16,Night
20152045,Vic,201510,Tuesday,18:15:00,Multiple,No,No,No,Car passenger,Female,16,0,2,Major Cities of Australia,Melbourne - Outer East,Yarra Ranges (S),Arterial Road,No,No,0_to_16,Night
20152098,Vic,201510,Thursday,22:58:00,Single,No,No,No,Pedestrian,Male,36,0,13,Major Cities of Australia,Melbourne - Outer East,Knox (C),Arterial Road,No,No,26_to_39,Night
20153024,Qld,201510,Friday,1:00:00,Single,No,No,Yes,Car driver,Male,66,75,28,,,,,No,No,65_to_74,Night
20154088,SA,201510,Thursday,20:15:00,Single,No,No,No,Pedestrian,Male,71,0,44,Major Cities of Australia,Adelaide - West,Port Adelaide Enfield (C),Arterial Road,No,No,65_to_74,Night
20153205,Qld,201510,Tuesday,20:00:00,Single,No,No,No,Car driver,Male,27,49,8,,,,,No,No,26_to_39,Night
20153081,Qld,201510,Thursday,15:00:00,Single,No,No,No,Motorcycle rider,Male,24,83,6,,,,,No,No,17_to_25,Day
20153131,Qld,201510,Tuesday,13:00:00,Multiple,No,No,No,Car driver,Male,19,52,2,,,,,No,No,17_to_25,Day
20153153,Qld,201509,Saturday,23:00:00,Multiple,No,No,No,Motorcycle rider,Male,22,128,6,,,,,No,No,17_to_25,Night
20153146,Qld,201509,Saturday,20:00:00,Single,No,No,No,Car driver,Male,20,72,4,,,,,No,No,17_to_25,Night
20153179,Qld,201509,Saturday,0:00:00,Single,No,No,No,Car passenger,Male,17,0,3,,,,,No,No,17_to_25,Night
20151222,NSW,201509,Saturday,23:50:00,Single,No,No,No,Car passenger,Male,18,0,3,Inner Regional Australia,Sydney - Baulkham Hills and Hawkesbury,Hawkesbury,Local Road,No,No,17_to_25,Night
20157028,NT,201509,Monday,3:07:00,Multiple,No,No,No,Car passenger,Male,18,0,1,Outer Regional Australia,Darwin,Litchfield (M),Arterial Road,No,No,17_to_25,Night
20155117,WA,201509,Friday,19:58:00,Multiple,No,No,No,Car passenger,Male,20,0,1,,,,,No,No,17_to_25,Night
20153004,Qld,201509,Friday,18:00:00,Multiple,No,No,No,Car driver,Male,79,146,42,,,,,No,No,75_or_older,Night
20153004,Qld,201509,Friday,18:00:00,Multiple,No,No,No,Car passenger,Female,75,0,45,,,,,No,No,75_or_older,Night
20151229,NSW,201509,Saturday,18:20:00,Multiple,No,No,No,Car passenger,Female,86,20,42,Major Cities of Australia,Sydney - Ryde,The Hills,National or State Highway,No,No,75_or_older,Night
20151250,NSW,201509,Sunday,22:08:00,Single,No,No,No,Car driver,Male,33,92,15,Major Cities of Australia,Sydney - Outer South West,Campbelltown,Collector Road,No,No,26_to_39,Night
20151116,NSW,201509,Saturday,2:20:00,Single,No,No,No,Car driver,Male,30,63,5,Inner Regional Australia,Sydney - Baulkham Hills and Hawkesbury,The Hills,Arterial Road,No,No,26_to_39,Night
20157021,NT,201509,Saturday,5:07:00,Single,No,No,No,Car driver,Male,26,78,6,Outer Regional Australia,Darwin,Darwin (C),Arterial Road,No,No,26_to_39,Night
20152149,Vic,201509,Monday,5:20:00,Single,No,No,No,Car passenger,Male,45,20,12,Outer Regional Australia,Bendigo,Loddon (S),National or State Highway,No,No,40_to_64,Night
20154014,SA,201509,Saturday,22:44:00,Multiple,No,No,No,Car driver,Male,58,122,29,Outer Regional Australia,Barossa - Yorke - Mid North,Wakefield (DC),National or State Highway,No,No,40_to_64,Night
20158005,ACT,201509,Saturday,20:20:00,Multiple,No,No,No,Motorcycle rider,Male,43,68,14,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Local Road,No,No,40_to_64,Night
20153119,Qld,201509,Wednesday,5:00:00,Single,No,No,No,Car passenger,Male,15,0,4,,,,,No,No,0_to_16,Night
20155106,WA,201509,Thursday,21:01:00,Single,No,No,No,Car passenger,Male,18,0,5,Major Cities of Australia,Mandurah,Mandurah (C),Local Road,No,No,17_to_25,Night
20151263,NSW,201509,Tuesday,18:30:00,Single,No,No,No,Car driver,Female,17,127,4,Outer Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Local Road,No,No,17_to_25,Night
20156002,Tas,201509,Wednesday,20:10:00,Single,No,No,No,Car driver,Female,23,52,7,Outer Regional Australia,West and North West,Burnie (C),Collector Road,No,No,17_to_25,Night
20152137,Vic,201509,Wednesday,5:00:00,Single,No,No,No,Car driver,Male,29,50,4,Inner Regional Australia,Hume,Strathbogie (S),Sub-Arterial Road,No,No,26_to_39,Night
20152119,Vic,201509,Wednesday,18:57:00,Multiple,No,No,No,Motorcycle rider,Male,31,46,12,Major Cities of Australia,Melbourne - North East,Banyule (C),Local Road,No,No,26_to_39,Night
20155135,WA,201509,Thursday,22:22:00,Single,No,No,No,Car driver,Male,47,121,15,Very Remote Australia,Western Australia - Outback (North),Wyndham-East Kimberley (S),National or State Highway,No,No,40_to_64,Night
